1	1	1	1	0.03		300	0	0	5e-05	-1.34016e-05	-1.34016e-05	0	0	0	0.658078	1.02364e-16	1.16385e-16	0	0	0	1.64519e-05	-0.00093315	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	2	0.06		300	0	0	0.0001	-2.68033e-05	-2.68033e-05	0	0	0	1.31616	5.30711e-17	6.62891e-17	0	0	0	6.58078e-05	-0.000883794	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	3	0.09		300	0	0	0.00015	-4.02049e-05	-4.02049e-05	0	0	0	1.97423	-1.10963e-16	7.16914e-17	0	0	0	0.000148067	-0.000801535	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	4	0.12		300	0	0	0.0002	-5.36065e-05	-5.36065e-05	0	0	0	2.63231	-1.56537e-16	2.16092e-17	0	0	0	0.000263231	-0.000686371	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	5	0.15		300	0	0	0.00025	-6.70081e-05	-6.70081e-05	0	0	0	3.29039	-4.39032e-16	-2.85262e-17	0	0	0	0.000411299	-0.000538304	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	6	0.18		300	0	0	0.0003	-8.04098e-05	-8.04098e-05	0	0	0	3.94847	-4.43971e-16	1.43383e-16	0	0	0	0.00059227	-0.000357332	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	7	0.21		300	0	0	0.00035	-9.38114e-05	-9.38114e-05	0	0	0	4.60654	-2.82377e-16	9.32474e-17	0	0	0	0.000806145	-0.000143457	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	8	0.24		300	0	0	0.0004	-0.000107213	-0.000107213	0	0	0	5.26462	-4.5385e-16	4.87201e-16	0	0	0	0.00105292	0.000103322	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	9	0.27		300	0	0	0.00045	-0.000120615	-0.000120615	0	0	0	5.9227	-2.92255e-16	4.37066e-16	0	0	0	0.00133261	0.000383005	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	10	0.3		300	0	0	0.0005	-0.000134016	-0.000134016	0	0	0	6.58078	1.01142e-17	3.87037e-16	0	0	0	0.00164519	0.000695592	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	11	0.33		300	0	0	0.00055	-0.000147418	-0.000147418	0	0	0	7.23885	-2.42628e-16	3.37008e-16	0	0	0	0.00199068	0.00104108	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	12	0.36		300	0	0	0.0006	-0.00016082	-0.00016082	0	0	0	7.89693	-1.62303e-16	2.86979e-16	0	0	0	0.00236908	0.00141948	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	13	0.39		300	0	0	0.00065	-0.000174221	-0.000174221	0	0	0	8.55501	-4.15045e-16	2.3695e-16	0	0	0	0.00278038	0.00183078	0	0.000949602		300	5.72832e-05	0	0	0	0	0	0	5.72832e-05	0	-0.583782	-220.977	0	120.874	120.874	0	8.75673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
